"src_id","user_id","account_id","platform_id","account_name","ads_id","ads_name","created_date","start_date","modified_date","end_date","campaign_id","campaign_name","currency_id","spent_amount","reach","impressions","frequency","cpm","link_clicks","ctr","post_comments","post_reactions","post_shares","video_views","six_sec_video_view","full_video_view","est_ad_recall_lift","est_ad_recall_lift_rate","active_view_measurability","landing_page_clicks","paid_comments","paid_likes","paid_shares"
"FACEBOOK.23855881573020537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-04","","2023-07-04","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","3.370","769","809","","4.166","2","0.247","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-09","","2023-07-09","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","13.820","9930","10104","","1.368","5","0.049","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-05","","2023-07-05","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","38.200","5716","5972","","6.397","6","0.100","","","","","","","","","","","","",""
"FACEBOOK.23857341979870537.2023-07-25","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857341979870537","01 - IG reels - 24. 7. - Video - soutěž Kopecký","","2023-07-25","","2023-07-25","23857341979860537","MOL - video views - IG - Racing Fuel soutěž - 07/2023","EUR","12.850","7998","8179","","1.571","65","0.795","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-16","","2023-07-16","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","31.800","5074","5397","","5.892","3","0.056","","","","","","","","","","","","",""
"FACEBOOK.23856374974760537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856374974760537","01 - FB - 3. 7. - Dynamic - Teaser","","2023-07-03","","2023-07-03","23856374974720537","MOL - FB - post engagement - PWG kampaň - 07-09/2023","EUR","15.860","11400","18426","","0.861","29","0.157","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-19","","2023-07-19","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.160","641","670","","6.209","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-03","","2023-07-03","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","12.740","9600","9848","","1.294","7","0.071","","","","","","","","","","","","",""
"FACEBOOK.23857433977050537.2023-07-30","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857433977050537","05 - IG - 28. 7. - Video - VÝSTAVBA CHOTÝČANY","","2023-07-30","","2023-07-30","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","35.250","22557","23137","","1.524","38","0.164","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-02","","2023-07-02","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.980","1073","1085","","4.590","9","0.829","","","","","","","","","","","","",""
"FACEBOOK.23857179023270537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857179023270537","03 - IG - 18. 7. - Static - Crunch&Go HU","","2023-07-21","","2023-07-21","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","11.230","987","1036","","10.840","4","0.386","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-07","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-07","","2023-07-07","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","34.410","5652","5986","","5.748","11","0.184","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-20","","2023-07-20","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.270","611","644","","6.630","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856893162480537.2023-07-11","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856893162480537","01 - IG - 10. 7. - Static - PRÉMIOVÁ PALIVA CZ","","2023-07-11","","2023-07-11","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","5.960","252","262","","22.748","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857179105390537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857179105390537","04 - IG story - 18. 7. - Static - Crunch&Go HU","","2023-07-19","","2023-07-19","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","7.180","7204","8348","","0.860","1","0.012","","","","","","","","","","","","",""
"FACEBOOK.23856375415890537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856375415890537","01 - IG story - 4. 7. - Dynamic - Social videos 01","","2023-07-05","","2023-07-05","23856375415910537","MOL - IG stories - video views - PWG kampaň - 07-09/2023","EUR","18.410","4705","6378","","2.886","14","0.220","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-23","","2023-07-23","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","1.520","964","973","","1.562","1","0.103","","","","","","","","","","","","",""
"FACEBOOK.23857345353430537.2023-07-25","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857345353430537","05 - FB - 24. 7. - Static - PRÉMIOVÁ PALIVA HU","","2023-07-25","","2023-07-25","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","22.110","23784","30865","","0.716","140","0.454","","","","","","","","","","","","",""
"FACEBOOK.23856437890010537.2023-07-11","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856437890010537","01 - FB - 4. 7. - Dynamic - Social videos 01","","2023-07-11","","2023-07-11","23856437890040537","MOL - FB - video views - PWG kampaň - 07-09/2023","EUR","23.970","2942","2975","","8.057","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857433977050537.2023-07-31","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857433977050537","05 - IG - 28. 7. - Video - VÝSTAVBA CHOTÝČANY","","2023-07-31","","2023-07-31","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","23.230","15692","15742","","1.476","15","0.095","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-17","","2023-07-17","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","11.100","7306","7566","","1.467","5","0.066","","","","","","","","","","","","",""
"FACEBOOK.23857046482560537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857046482560537","02 - FB - 13. 7. - Static - Mol EVOX","","2023-07-17","","2023-07-17","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","9.180","10062","10890","","0.843","27","0.248","","","","","","","","","","","","",""
"FACEBOOK.23856375786860537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856375786860537","01 - IG - 3. 7. - Static - soutěž","","2023-07-05","","2023-07-05","23856375786870537","MOL - post engagement - IG - MOL MOVE kampaň - 05-07/2023","EUR","88.100","6472","7389","","11.923","37","0.501","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-04","","2023-07-04","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","11.220","7266","7546","","1.487","6","0.080","","","","","","","","","","","","",""
"FACEBOOK.23856893162480537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856893162480537","01 - IG - 10. 7. - Static - PRÉMIOVÁ PALIVA CZ","","2023-07-16","","2023-07-16","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","8.290","435","453","","18.300","1","0.221","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-13","","2023-07-13","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.680","357","361","","1.884","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856375786860537.2023-07-07","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856375786860537","01 - IG - 3. 7. - Static - soutěž","","2023-07-07","","2023-07-07","23856375786870537","MOL - post engagement - IG - MOL MOVE kampaň - 05-07/2023","EUR","37.100","3184","3321","","11.171","12","0.361","","","","","","","","","","","","",""
"FACEBOOK.23857345353430537.2023-07-24","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857345353430537","05 - FB - 24. 7. - Static - PRÉMIOVÁ PALIVA HU","","2023-07-24","","2023-07-24","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","0.420","558","569","","0.738","6","1.054","","","","","","","","","","","","",""
"FACEBOOK.23857179023270537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857179023270537","03 - IG - 18. 7. - Static - Crunch&Go HU","","2023-07-22","","2023-07-22","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","10.410","1138","1218","","8.547","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-18","","2023-07-18","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","12.460","7526","7719","","1.614","9","0.117","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-12","","2023-07-12","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.300","783","805","","5.342","2","0.248","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-08","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-08","","2023-07-08","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","12.610","8461","8583","","1.469","6","0.070","","","","","","","","","","","","",""
"FACEBOOK.23857345393980537.2023-07-25","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857345393980537","04 - IG - 24. 7. - Static - PRÉMIOVÁ PALIVA HU","","2023-07-25","","2023-07-25","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","19.860","796","874","","22.723","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-06","","2023-07-06","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.000","1","1","","0.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-17","","2023-07-17","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","2.500","1825","1846","","1.354","2","0.108","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-10","","2023-07-10","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.650","769","800","","5.813","1","0.125","","","","","","","","","","","","",""
"FACEBOOK.23857178850840537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178850840537","03 - IG story - 18. 7. - Static - Prémiová Paliva CZ 2","","2023-07-21","","2023-07-21","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","7.080","5654","6102","","1.160","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857179023270537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857179023270537","03 - IG - 18. 7. - Static - Crunch&Go HU","","2023-07-18","","2023-07-18","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","7.430","622","665","","11.173","1","0.150","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-18","","2023-07-18","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.190","669","711","","5.893","1","0.141","","","","","","","","","","","","",""
"FACEBOOK.23856114482360537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856114482360537","02 - IG - 30. 6. - Static - eng 02","","2023-07-02","","2023-07-02","23855383935820537","MOL - IG - post engagement - FC MOVE kampaň - 05-06/2023","EUR","35.840","7080","7627","","4.699","18","0.236","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-06","","2023-07-06","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","7.450","3873","3953","","1.885","23","0.582","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-22","","2023-07-22","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","4.710","3210","3263","","1.443","2","0.061","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-18","","2023-07-18","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","32.490","4609","4931","","6.589","3","0.061","","","","","","","","","","","","",""
"FACEBOOK.23856893419130537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856893419130537","01 - IG story - 10. 7. - Static - PRÉMIOVÁ PALIVA CZ","","2023-07-10","","2023-07-10","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","2.870","3292","3433","","0.836","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856375415890537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856375415890537","01 - IG story - 4. 7. - Dynamic - Social videos 01","","2023-07-06","","2023-07-06","23856375415910537","MOL - IG stories - video views - PWG kampaň - 07-09/2023","EUR","18.360","4804","6371","","2.882","11","0.173","","","","","","","","","","","","",""
"FACEBOOK.23856893162480537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856893162480537","01 - IG - 10. 7. - Static - PRÉMIOVÁ PALIVA CZ","","2023-07-14","","2023-07-14","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","11.650","556","587","","19.847","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-19","","2023-07-19","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","2.460","1904","1922","","1.280","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857345393980537.2023-07-24","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857345393980537","04 - IG - 24. 7. - Static - PRÉMIOVÁ PALIVA HU","","2023-07-24","","2023-07-24","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","0.410","14","14","","29.286","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-16","","2023-07-16","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.980","541","552","","1.775","1","0.181","","","","","","","","","","","","",""
"FACEBOOK.23857389875120537.2023-07-28","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857389875120537","02 - FB - 26. 7. - Dynamic - Chytačka","","2023-07-28","","2023-07-28","23856374974720537","MOL - FB - post engagement - PWG kampaň - 07-09/2023","EUR","5.120","2858","3002","","1.706","209","6.962","","","","","","","","","","","","",""
"FACEBOOK.23856137439930537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856137439930537","02 - FB - 30. 6. - Static - MOL Plugee","","2023-07-01","","2023-07-01","23855384080630537","MOL - FB posts - post engagement - 06/2023","EUR","26.970","8808","10105","","2.669","244","2.415","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-06","","2023-07-06","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.100","63","63","","1.587","2","3.175","","","","","","","","","","","","",""
"FACEBOOK.23857243281090537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857243281090537","02 - FB - 20. 7. - Dynamic - 5B Awareness asset","","2023-07-23","","2023-07-23","23856437890040537","MOL - FB - video views - PWG kampaň - 07-09/2023","EUR","10.090","1268","1300","","7.762","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857178712770537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178712770537","03 - FB - 18. 7. - Static - Prémiová paliva CZ 2","","2023-07-22","","2023-07-22","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","10.640","11292","12222","","0.871","37","0.303","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-14","","2023-07-14","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.880","472","476","","1.849","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-09","","2023-07-09","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.560","254","256","","2.188","5","1.953","","","","","","","","","","","","",""
"FACEBOOK.23856375415890537.2023-07-07","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856375415890537","01 - IG story - 4. 7. - Dynamic - Social videos 01","","2023-07-07","","2023-07-07","23856375415910537","MOL - IG stories - video views - PWG kampaň - 07-09/2023","EUR","17.930","4821","6208","","2.888","17","0.274","","","","","","","","","","","","",""
"FACEBOOK.23856375415890537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856375415890537","01 - IG story - 4. 7. - Dynamic - Social videos 01","","2023-07-09","","2023-07-09","23856375415910537","MOL - IG stories - video views - PWG kampaň - 07-09/2023","EUR","20.300","5854","7638","","2.658","15","0.196","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-03","","2023-07-03","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.010","1","1","","10.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856893419130537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856893419130537","01 - IG story - 10. 7. - Static - PRÉMIOVÁ PALIVA CZ","","2023-07-14","","2023-07-14","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","6.160","5264","5825","","1.058","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857243281090537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857243281090537","02 - FB - 20. 7. - Dynamic - 5B Awareness asset","","2023-07-21","","2023-07-21","23856437890040537","MOL - FB - video views - PWG kampaň - 07-09/2023","EUR","8.870","988","1014","","8.748","1","0.099","","","","","","","","","","","","",""
"FACEBOOK.23857178769610537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178769610537","02 - IG - 18. 7. - Static - Prémiová Paliva CZ 2","","2023-07-22","","2023-07-22","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","11.080","510","539","","20.557","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-21","","2023-07-21","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","30.850","4138","4325","","7.133","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857243281090537.2023-07-24","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857243281090537","02 - FB - 20. 7. - Dynamic - 5B Awareness asset","","2023-07-24","","2023-07-24","23856437890040537","MOL - FB - video views - PWG kampaň - 07-09/2023","EUR","9.280","1233","1263","","7.348","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856893162480537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856893162480537","01 - IG - 10. 7. - Static - PRÉMIOVÁ PALIVA CZ","","2023-07-12","","2023-07-12","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","11.000","481","510","","21.569","1","0.196","","","","","","","","","","","","",""
"FACEBOOK.23857178769610537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178769610537","02 - IG - 18. 7. - Static - Prémiová Paliva CZ 2","","2023-07-20","","2023-07-20","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","10.820","557","581","","18.623","1","0.172","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-04","","2023-07-04","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.700","412","415","","1.687","1","0.241","","","","","","","","","","","","",""
"FACEBOOK.23857341979870537.2023-07-29","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857341979870537","01 - IG reels - 24. 7. - Video - soutěž Kopecký","","2023-07-29","","2023-07-29","23857341979860537","MOL - video views - IG - Racing Fuel soutěž - 07/2023","EUR","12.230","6486","6608","","1.851","21","0.318","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-08","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-08","","2023-07-08","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.800","370","377","","2.122","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856374974760537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856374974760537","01 - FB - 3. 7. - Dynamic - Teaser","","2023-07-04","","2023-07-04","23856374974720537","MOL - FB - post engagement - PWG kampaň - 07-09/2023","EUR","36.760","20580","46600","","0.789","21","0.045","","","","","","","","","","","","",""
"FACEBOOK.23857178769610537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178769610537","02 - IG - 18. 7. - Static - Prémiová Paliva CZ 2","","2023-07-19","","2023-07-19","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","10.840","507","540","","20.074","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-15","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-15","","2023-07-15","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","12.010","8102","8336","","1.441","5","0.060","","","","","","","","","","","","",""
"FACEBOOK.23857433867220537.2023-07-30","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857433867220537","01 - FB - 28. 7. - Static - MOL Plugee - hlasovačka","","2023-07-30","","2023-07-30","23857433867210537","MOL - FB posts - post engagement - 07/2023","EUR","21.130","6418","7328","","2.883","266","3.630","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-08","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-08","","2023-07-08","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","1.660","1059","1083","","1.533","1","0.092","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-04","","2023-07-04","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","8.490","2029","2078","","4.086","8","0.385","","","","","","","","","","","","",""
"FACEBOOK.23856375786860537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856375786860537","01 - IG - 3. 7. - Static - soutěž","","2023-07-04","","2023-07-04","23856375786870537","MOL - post engagement - IG - MOL MOVE kampaň - 05-07/2023","EUR","81.170","6266","7301","","11.118","42","0.575","","","","","","","","","","","","",""
"FACEBOOK.23857178978280537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178978280537","04 - FB - 18. 7. - Static - Crunch&Go HU","","2023-07-21","","2023-07-21","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","11.320","10700","11814","","0.958","26","0.220","","","","","","","","","","","","",""
